"device_id","parent_id","company_id","device_uuid","device_type_id","device_type","device_os","carrier_name","mcc","mnc","n_mcc","n_mnc","s_mcc","s_mnc","r_mcc","r_mnc","language","latest_post","device_secret","create_date","cpu_info","cpu_max_speed"
"NULL","",NA,"",NA,"",NA,"",NA,NA,"","","","","","","","","","","",""
"3616606","NULL",16,"d5ee6693-6fe6-4ae4-bb2c-c71188603189",26490,"samsung SAMSUNG-SM-G925A",22,"AT&T",310,410,"310","410","310","410","310","410","English","2016-05-09 07:43:02","","2015-10-12 11:34:24","Processor : AArch64 Processor rev 2 (aarch64);processor : 0;processor : 1;processor : 2;processor : 3;processor : 4;processor : 5;processor : 6;processor : 7;Features : fp asimd aes pmull sha1 sha2 crc32 ;CPU implementer : 0x41;CPU architecture: AArch64;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 2;;Hardware : SAMSUNG Exynos7420;","1500000"
"3617681","2076929",16,"e6d002cd-4782-48c1-8fd6-c80a3f3678e8",2132,"samsung SM-G900T",22,"T-Mobile",310,260,"310","260","310","260","310","260","English","2016-04-02 23:23:09","","2015-10-12 13:50:04","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 00000a1500002c03;","2457600"
"3618310","1980950",2,"8807393a-2636-45f0-85d0-a2ce01ee39a5",2935,"LGE VS985 4G",22,"Verizon Wireless",310,4,"310","4","311","480","311","480","English","2015-12-29 01:51:01","","2015-10-12 14:45:54","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000a;Serial  : 0000000000000000;","2457600"
"3619351","NULL",11,"07c967eb-0718-4bf2-9cdd-fc6b507f3297",669,"HTC HTC6500LVW",21,"Verizon Wireless",316,7,"316","7","311","480","311","480","English","2015-12-08 15:08:28","","2015-10-12 16:38:48","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.52;;processor : 1;BogoMIPS : 13.52;;processor : 2;BogoMIPS : 13.52;;processor : 3;BogoMIPS : 13.52;;Features : swp half thumb fastmult vfp edsp thumbee neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x06f;CPU revision : 0;;Hardware : UNKNOWN;Revision : 0000;Serial  : 0000000000000000;","1728000"
"3620404","NULL",16,"82499f6b-e0d3-488b-9876-ae1b59d8c8de",22274,"LGE LGLS770",22,"Sprint",310,120,"310","120","310","120","310","120","English","2016-01-23 01:51:41","","2015-10-12 19:38:10","processor : 0;model name : ARMv7 Processor rev 0 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 0;;processor : 1;model name : ARMv7 Processor rev 0 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 0;;processor : 2;model name : ARMv7 Processor rev 0 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 0;;processor : 3;model name : ARMv7 Processor rev 0 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 0;;Hardware : Qualcomm Technologies"," Inc MSM8916;Revision : 0007;Serial  : 0000000000000000;Processor : ARMv7 Processor rev 0 (v7l);"
"NULL","",NA,"",NA,"",NA,"",NA,NA,"","","","","","","","","","","",""
"3620414","NULL",16,"f8c12ee9-4fbb-415f-8381-0c21296b31c4",11763,"HTC 0PCV1",19,"Boost Mobile",311,870,"311","870","311","870","311","870","português","2015-10-14 03:33:56","","2015-10-12 19:40:13","Processor : ARMv7 Processor rev 3 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xc07;CPU revision : 3;;Hardware : Qualcomm MSM 8226 (Flattened Device Tree);Revision : 0000;Serial  : 0000000000000000;","1190400"
"3620760","NULL",11,"5e76aff4-01cb-457a-a97a-587f45241850",9749,"samsung SM-N910V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2015-10-14 05:29:47","","2015-10-12 20:44:31","processor : 0;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 1;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 2;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 3;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm APQ8084;Revision : 000c;Serial  : 0000000000000000;","2649600"
"3620816","NULL",16,"b70dc8f7-f86c-4648-a87b-287febe7d9b0",2095,"samsung SAMSUNG-SM-G900A",21,"AT&T",310,410,"310","410","310","410","310","410","English","2016-03-02 18:17:38","","2015-10-12 20:56:10","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 00004cd60000a28a;","2457600"
"3620999","NULL",11,"4e74944b-3282-4be3-b257-7f211b062125",144,"samsung SAMSUNG-SGH-I727",16,"",310,410,"-1","-1","310","410","310","410","English","2015-10-20 06:19:07","","2015-10-12 21:28:12","Processor : ARMv7 Processor rev 2 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x0;CPU part : 0x02d;CPU revision : 2;;Hardware : QCT MSM8X60 FUSION FFA;Revision : 000d;Serial  : 4d12d06476e4aeec;","1512000"
"3621930","1813095",2,"a4501ec0-c41a-43c5-ab9e-87870a991bcb",1194,"LGE Nexus 5",23,"",-1,-1,"-1","-1","-1","-1","-1","-1","English","2016-05-10 03:44:23","","2015-10-13 00:23:35","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 0;;Hardware : Qualcomm MSM 8974 HAMMERHEAD (Flattened Device Tree);Revision : 000b;Serial  : 0000000000000000;","2265600"
"3623288","3037779",16,"99d70d3c-84b6-442a-a7a2-469e37629ba8",10921,"samsung SAMSUNG-SM-N910A",22,"Movistar",712,4,"712","4","310","410","310","410","English","2016-05-10 04:59:32","","2015-10-13 05:08:41","processor : 0;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 1;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 2;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 3;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm APQ8084;Revision : 000c;Serial  : 0000000000000000;","2649600"
"3623921","NULL",16,"ce07e2e0-32b1-4ebd-9963-bf42fc4c8bd3",96,"HTC HTCONE",21,"Sprint",310,120,"310","120","310","120","310","120","English","2015-12-03 07:18:18","","2015-10-13 06:54:15","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.52;;processor : 1;BogoMIPS : 13.52;;processor : 2;BogoMIPS : 13.52;;processor : 3;BogoMIPS : 13.52;;Features : swp half thumb fastmult vfp edsp thumbee neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x06f;CPU revision : 0;;Hardware : UNKNOWN;Revision : 0004;Serial  : 0000000000000000;","1728000"
"3624155","NULL",2,"fcfa7bdd-b55a-4d0b-9f2f-fff0bb19b086",79,"motorola DROID BIONIC",16,"Verizon Wireless",310,0,"310","0","311","480","311","480","English","2015-11-17 23:28:08","","2015-10-13 07:29:04","Processor : ARMv7 Processor rev 2 (v7l);processor : 0;BogoMIPS : 1592.70;;processor : 1;BogoMIPS : 1598.43;;Features : swp half thumb fastmult vfp edsp thumbee neon vfpv3 ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x1;CPU part : 0xc09;CPU revision : 2;;Hardware : mapphone_CDMA;Revision : 0000;Serial  : 0000000000000000;","1200000"
"3624424","NULL",16,"f14ad9fa-0e97-4794-92b4-6b2c9fa84019",6323,"samsung SPH-L710T",19,"Boost Mobile",311,870,"311","870","311","870","311","870","English","2016-05-10 05:29:39","","2015-10-13 08:09:35","Processor : ARMv7 Processor rev 4 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x04d;CPU revision : 4;;Hardware : SAMSUNG M2_SPR;Revision : 000e;Serial  : 00008c6b000051e5;","1512000"
"3625195","NULL",11,"81fa0427-5908-4984-9b06-3a8c238b8157",21720,"motorola MotoE2(4G-LTE)",22,"T-Mobile",310,260,"310","260","310","260","310","260","English","2016-05-10 03:55:11","","2015-10-13 10:07:57","processor : 0;model name : ARMv7 Processor rev 0 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 0;;processor : 1;model name : ARMv7 Processor rev 0 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 0;;processor : 2;model name : ARMv7 Processor rev 0 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 0;;processor : 3;model name : ARMv7 Processor rev 0 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 0;;Hardware : Qualcomm Technologies"," Inc MSM8916;Revision : 8300;Serial  : 4307b00b00000000;Processor : ARMv7 Processor rev 0 (v7l);Device  : surnia;Radio  : 1;MSM Hardware : MSM8916 ES1.0;"
"NULL","",NA,"",NA,"",NA,"",NA,NA,"","","","","","","","","","","",""
"3627833","NULL",16,"70c3d26d-01f8-4ed0-8251-5b3ac7a6fd9d",3287,"LGE LGLS990",21,"Sprint",310,120,"310","120","310","120","310","120","English","2015-12-10 17:21:40","","2015-10-13 14:57:04","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000a;Serial  : 0000000000000000;","2457600"
"3628862","NULL",16,"e7de82b7-2a6c-4908-b35e-8b3c3a6ac33f",14362,"samsung SM-N910T",21,"T-Mobile",310,260,"310","260","310","260","310","260","English","2015-12-04 15:48:54","","2015-10-13 16:45:58","processor : 0;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 1;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 2;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 3;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm APQ8084;Revision : 000c;Serial  : 0000000000000000;","2649600"
"3628908","1593993",11,"328d9f1e-b6ee-4218-ab70-a1f0f70d017b",80,"asus Nexus 7",22,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-06 23:08:49","","2015-10-13 16:53:07","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;processor : 2;BogoMIPS : 13.53;;processor : 3;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x06f;CPU revision : 0;;Hardware : QCT APQ8064 DEB;Revision : 0000;Serial  : 0000000000000000;","1512000"
"3629678","NULL",16,"74147691-6a6d-4c69-a65a-50c7c76b774c",2132,"samsung SM-G900T",19,"T-Mobile",310,260,"310","260","310","260","310","260","English","2015-11-30 17:07:47","","2015-10-13 19:08:28","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM 8974 (Flattened Device Tree);Revision : 000e;Serial  : 0000a4a600009a77;","2457600"
"3629894","NULL",16,"c0c0081f-bd87-45b3-994b-c19e1f65d827",732,"samsung SM-N900T",19,"T-Mobile",310,260,"310","260","310","260","310","260","English","2016-05-10 03:57:44","","2015-10-13 19:41:57","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 0;;Hardware : Qualcomm MSM 8974 (Flattened Device Tree);Revision : 0008;Serial  : 0000edc100004e9b;","2265600"
"3630040","NULL",16,"265a15e3-da56-4051-b986-e9de4075307c",26071,"samsung SM-G920P",22,"Sprint",310,120,"310","120","310","120","310","120","English","2016-04-01 08:24:12","","2015-10-13 20:08:01","Processor : AArch64 Processor rev 2 (aarch64);processor : 0;processor : 1;processor : 2;Features : fp asimd aes pmull sha1 sha2 crc32 ;CPU implementer : 0x41;CPU architecture: AArch64;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 2;;Hardware : SAMSUNG Exynos7420;","1500000"
"3630241","NULL",11,"3153ac04-300b-45d8-93f6-d3b5c10c051c",31542,"LGE LGLS751",22,"Boost Mobile",311,870,"311","870","311","870","311","870","English","2015-10-15 03:51:08","","2015-10-13 20:36:04","processor : 0;model name : ARMv7 Processor rev 0 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 0;;processor : 1;model name : ARMv7 Processor rev 0 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 0;;processor : 2;model name : ARMv7 Processor rev 0 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 0;;processor : 3;model name : ARMv7 Processor rev 0 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 0;;Hardware : Qualcomm Technologies"," Inc MSM8916;Revision : 0007;Serial  : 0000000000000000;Processor : ARMv7 Processor rev 0 (v7l);"
"NULL","",NA,"",NA,"",NA,"",NA,NA,"","","","","","","","","","","",""
"3630247","NULL",2,"35ce25c2-0ee9-43e0-8bba-3cb1f71e95e3",2155,"samsung SM-G900V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2015-12-10 08:20:20","","2015-10-13 20:36:32","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 0000cd5400009a94;","2457600"
"3630891","522449",11,"82a79583-ea68-46f2-88c5-cc8a7c0fc229",565,"motorola XT1060",22,"Verizon Wireless",310,0,"310","0","311","480","311","480","English","2015-12-05 13:08:26","","2015-10-13 22:27:45","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x04d;CPU revision : 0;;Hardware : msm8960dt;Revision : 8300;Serial  : 0001000c044c77d9;Device  : ghost;Radio  : 2;","1728000"
"3633176","NULL",11,"de547c7c-4948-4d9b-9d28-551749e38f34",3121,"LGE LG-D851",21,"T-Mobile",310,260,"310","260","310","260","310","260","English","2015-11-13 10:19:42","","2015-10-14 05:37:29","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000a;Serial  : 0000000000000000;","2457600"
"3634624","NULL",16,"48d8a174-33bc-4d30-8aec-e00a5776a68b",557,"motorola XT1030",19,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-09 23:47:57","","2015-10-14 09:16:45","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x04d;CPU revision : 0;;Hardware : msm8960dt;Revision : 8300;Serial  : 0001000c05d2a915;Device  : obakem;Radio  : 2;","1728000"
"3634932","3630543",11,"d0cb7d2c-ad68-41d3-9107-dad6b5ef950a",25078,"HTC HTC6535LVW",22,"Verizon Wireless",310,0,"310","0","311","480","311","480","English","2016-02-14 23:09:25","","2015-10-14 09:55:58","Processor : AArch64 Processor rev 2 (aarch64);processor : 0;processor : 1;processor : 2;processor : 3;processor : 4;processor : 5;processor : 6;processor : 7;min_vddcx : 400000;min_vddmx : 575000;Features : fp asimd evtstrm aes pmull sha1 sha2 crc32 ;CPU implementer : 0x41;CPU architecture: 8;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 2;;Hardware : Qualcomm Technologies"," Inc MSM8994;"
"3637302","NULL",11,"5a627dc6-cd9d-405b-aa2d-60f987e017ba",3374,"LGE VK810 4G",21,"Verizon",311,480,"311","480","311","480","311","480","English","2016-05-10 02:47:23","","2015-10-14 14:29:39","Processor : ARMv7 Processor rev 2 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;processor : 2;BogoMIPS : 13.53;;processor : 3;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x0;CPU part : 0x06f;CPU revision : 2;;Hardware : QCT APQ8064 MTP;Revision : 000a;Serial  : 0000000000000000;","1512000"
"3637974","NULL",16,"bdb76ace-dc22-4a71-b3b0-c4498b2f49fa",29937,"LGE VS986",22,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-02-18 11:35:59","","2015-10-14 15:24:58","Processor : AArch64 Processor rev 3 (aarch64);processor : 0;processor : 1;processor : 2;processor : 3;processor : 4;processor : 5;Features : fp asimd evtstrm aes pmull sha1 sha2 crc32 ;CPU implementer : 0x41;CPU architecture: 8;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 3;;Hardware : Qualcomm Technologies"," Inc MSM8992;Revision : 000b;"
"3638078","NULL",16,"bc45657e-2f80-42f4-96a7-d6d693cba5da",26069,"samsung SM-G920V",22,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-03-30 02:09:11","","2015-10-14 15:36:03","Processor : AArch64 Processor rev 2 (aarch64);processor : 0;processor : 1;processor : 2;processor : 3;processor : 4;processor : 5;processor : 6;processor : 7;Features : fp asimd aes pmull sha1 sha2 crc32 ;CPU implementer : 0x41;CPU architecture: AArch64;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 2;;Hardware : SAMSUNG Exynos7420;","1500000"
"3638220","NULL",16,"72addb91-d36a-410f-8d25-bf87a8829e50",26090,"samsung SM-G920T",22,"T-Mobile",310,260,"310","260","310","260","310","260","English","2015-12-21 21:23:08","","2015-10-14 15:49:43","Processor : AArch64 Processor rev 2 (aarch64);processor : 0;processor : 1;processor : 2;processor : 3;processor : 4;processor : 5;processor : 6;processor : 7;Features : fp asimd aes pmull sha1 sha2 crc32 ;CPU implementer : 0x41;CPU architecture: AArch64;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 2;;Hardware : SAMSUNG Exynos7420;","1500000"
"3638834","NULL",16,"4939866c-6c2f-4cb1-9197-4a6f37a3656a",32524,"HTC HTC Desire 626s",22,"MetroPCS",310,260,"310","260","310","260","310","260","English","2016-02-03 12:11:34","","2015-10-14 17:05:46","processor : 0;model name : ARMv7 Processor rev 5 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 evtstrm ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xc07;CPU revision : 5;;processor : 1;model name : ARMv7 Processor rev 5 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 evtstrm ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xc07;CPU revision : 5;;processor : 2;model name : ARMv7 Processor rev 5 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 evtstrm ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xc07;CPU revision : 5;;processor : 3;model name : ARMv7 Processor rev 5 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 evtstrm ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xc07;CPU revision : 5;;Hardware : Qualcomm Technologies"," Inc MSM8909;Revision : 0000;Serial  : 0000000000000000;Processor : ARMv7 Processor rev 5 (v7l);"
"NULL","",NA,"",NA,"",NA,"",NA,NA,"","","","","","","","","","","",""
